Index,U.sw_419051,C.sw_419051,E.sw_419051,Q.sw_419051,Qq.sw_419051,Qs.sw_419051,Qd.sw_419051,G.gw_shallow,G.gw_deep,Uq.sw_419051,Us.sw_419051,Ud.sw_419051,R.gw_shallow,R.gw_deep,Gf.GwFlow,swE.sw_419051,S.gw_shallow,S.gw_deep,Glevel.gw_shallow.GW030130_1,Glevel.gw_shallow.GW030131_1,Glevel.gw_shallow.GW030132_2,Glevel.gw_shallow.GW036186_1,Glevel.gw_shallow.GW036187_1,Glevel.gw_deep.GW030129_1,Glevel.gw_deep.GW030130_2,Glevel.gw_deep.GW030133_1,Glevel.gw_deep.GW030134_1
2006-01-24,0,375450.153311409,2505.4500096441,12.1292923445,4.39088974843939E-005,0,12.1292511954,3536.8421661188,0,0,0,0,13.9740741805,0,0,0,-675.3848641247,-173681.282942118,-4.9945670898,-5.0951389689,-5.6098622462,-8.1471015061,-7.2616397741,0,0,0,0
2006-01-25,0,373679.997925241,2225.6959929897,12.1336888753,2.86975573905967E-005,0,12.1336619815,3538.1283340956,0,0,0,53.248620843,13.4198299583,0,0,0,-675.0273559775,-173693.416604099,-4.9944466667,-5.0949957069,-5.6096405795,-8.1464008086,-7.2611734887,0,0,0,0
2006-01-26,0,357733.990053745,2531.7775969686,12.1610428121,1.8755875172664E-005,0,12.1610252351,3546.1073517181,0,0,0,246.2345315346,20.1400428576,0,0,0,-667.9769981845,-173705.577629335,-4.9936995966,-5.09410695,-5.6082654225,-8.1420538824,-7.2582807875,0,0,0,0
2006-01-27,83.7639485378,341087.006511656,2861.032907786,39.4295080711,29.0183202051,0,12.2350737342,3567.6996041878,0,83.7639485378,0,261.0796015878,33.8273262039,0,0,0,-647.3134055444,-173717.812703069,-4.9916779284,-5.0917018591,-5.6045440701,-8.1302905384,-7.2504527646,0,0,0,0
2006-01-28,0,343893.833190109,2806.826678453,30.1018646221,18.9655162661,0,12.328386243,3594.909166461,0,0,0,0,39.5379485163,0,0,0,-621.0325031007,-173730.141089312,-4.9891303152,-5.0886710744,-5.5998545933,-8.1154669141,-7.2405882505,0,0,0,0
2006-01-29,0,346575.371921595,2681.5387314854,24.0445047087,12.3953007857,0,12.4282846477,3624.0391501931,0,0,0,0,41.5582683797,0,0,0,-592.8311791983,-173742.56937396,-4.9864028943,-5.0854263801,-5.5948341382,-8.0995970544,-7.2300275098,0,0,0,0
2006-01-30,0,349268.679733308,2693.3078117137,20.1180244323,8.101202172,0,12.5260063913,3652.5344280722,0,0,0,0,41.0212842704,0,0,0,-565.2645611488,-173755.095380351,-4.9837349004,-5.0822523837,-5.5899230725,-8.084072979,-7.2196968743,0,0,0,0
2006-01-31,0,352033.047338334,2764.3676050261,17.5776406492,5.2947062574,0,12.6157220877,3678.6951739261,0,0,0,0,38.7764679416,0,0,0,-540.0324751244,-173767.711102438,-4.9812854872,-5.0793384232,-5.5854143556,-8.0698207443,-7.2102125966,0,0,0,0
2006-02-01,0,354973.557120823,2940.5097824887,15.947854598,3.4604634913,0,12.7048913071,3704.6965692424,0,0,0,0,38.7062866234,0,0,0,-514.3837265887,-173780.415993746,-4.9788509939,-5.0764422122,-5.5809331023,-8.0556553228,-7.2007860896,0,0,0,0
2006-02-02,0,358034.562290659,3061.0051698363,14.8997892535,2.261656642,0,12.7802843128,3726.6808745719,0,0,0,0,34.7645896424,0,0,0,-492.7520680398,-173793.196278058,-4.976792618,-5.0739934519,-5.5771441809,-8.0436783906,-7.1928159323,0,0,0,0
2006-02-03,0,361036.66801434,3002.1057236808,14.2262089526,1.4781519236,0,12.8409631787,3744.3745943305,0,0,0,0,30.5346829373,0,0,0,-475.4109950618,-173806.037241237,-4.9751359668,-5.0720226059,-5.5740947276,-8.0340389464,-7.1864012776,0,0,0,0
2006-02-04,0,363851.666095084,2814.9980807436,13.792141604,0.9660764012,0,12.8867859159,3757.7363250984,0,0,0,0,26.2485166838,0,0,0,-462.4019110745,-173818.924027153,-4.9738849169,-5.0705342861,-5.5717918781,-8.0267595468,-7.1815571357,0,0,0,0
2006-02-05,0,366478.620448298,2626.9543532138,13.5098648702,0.6313989773,0,12.918151156,3766.8823063178,0,0,0,0,22.0641323754,0,0,0,-453.6085766357,-173831.842178309,-4.9730285848,-5.069515545,-5.5702155988,-8.021776865,-7.1782413653,0,0,0,0
2006-02-06,5.44897460486027E-013,367510.238456908,2484.6548737587,13.324709464,0.4126637066,0,12.9379828722,3772.665157136,0,5.44897460486027E-013,0,19.363134852,18.7208336903,0,0,0,-448.1783725981,-173844.780161181,-4.9724871403,-5.068871412,-5.5692189439,-8.0186263988,-7.1761448592,0,0,0,0
2006-02-07,0,369859.859888294,2349.6214313859,13.1991994387,0.2697047997,0,12.9464463704,3775.1330800955,0,0,0,0,15.41436933,0,0,0,-446.0630964191,-173857.726607552,-4.9722560703,-5.0685965181,-5.5687936056,-8.0172818875,-7.1752501421,0,0,0,0
2006-02-08,0,372067.238410874,2207.3785225795,13.1092268568,0.1762710843,0,12.9440349231,3774.4299114984,0,0,0,0,12.240866326,0,0,0,-447.1189117969,-173870.670642475,-4.9723219075,-5.0686748418,-5.5689147944,-8.01766497,-7.1755050678,0,0,0,0
2006-02-09,0,374342.563211775,2275.3248009011,13.0394104151,0.1152055699,0,12.9314458505,3770.7589872046,0,0,0,0,9.2605215567,0,0,0,-451.1424828713,-173883.602088325,-4.9726656137,-5.0690837341,-5.5695474659,-8.01966487,-7.1768359192,0,0,0,0
2006-02-10,0,363756.154258196,2281.0397300098,12.9993092719,0.0752949548,0,12.9287468241,3769.9719616789,0,0,0,171.4713164116,12.1417212985,0,0,0,-452.2821551775,-173896.530835149,-4.9727393024,-5.0691713983,-5.5696831071,-8.0200936373,-7.1771212463,0,0,0,0
2006-02-11,0,366055.762341217,2299.6080830211,12.9758698741,0.0492105567,0,12.9297523441,3770.2651673598,0,0,0,0,13.2229580249,0,0,0,-452.3415962773,-173909.460587493,-4.9727118498,-5.0691387391,-5.5696325741,-8.0199339004,-7.177014948,0,0,0,0
2006-02-12,0,368400.053782235,2344.2914410176,12.9603455399,0.0321625651,0,12.9302044856,3770.3970100474,0,0,0,0,13.0620471732,0,0,0,-452.5624003702,-173922.390791979,-4.9726995054,-5.0691240536,-5.5696098514,-8.0198620732,-7.1769671499,0,0,0,0
2006-02-13,0,368518.434655764,2281.791317194,12.9502142331,0.0210205018,0,12.930514931,3770.4875347169,0,0,0,28.8295563352,13.0210396005,0,0,0,-452.8245224813,-173935.32130691,-4.9726910296,-5.0691139703,-5.5695942498,-8.0198127558,-7.1769343312,0,0,0,0
2006-02-14,1.88897786301823E-011,367530.886554301,2419.0161046061,12.945698631,0.0137383786,0,12.9328237495,3771.1607771654,0,1.88897786301823E-011,0,45.3957939308,13.606066198,0,0,0,-452.5039268134,-173948.25413066,-4.9726279944,-5.06903898,-5.5694782187,-8.019445977,-7.1766902549,0,0,0,0
2006-02-15,2.32489583140705E-011,350297.427995612,2447.1185370376,12.9712613724,0.0089789981,0,12.9628467304,3779.9153608554,0,2.32489583140705E-011,0,262.2629042732,21.7174304204,0,0,0,-444.101989904,-173961.21697739,-4.9718083086,-5.0680638354,-5.5679693956,-8.0146765265,-7.1735163812,0,0,0,0
2006-02-16,1289.6359097467,319393.514277945,2622.8281469385,431.8482751817,446.7738708907,0,13.1554421884,3836.0754424689,0,1289.6359097467,0,463.9622256482,69.315523802,0,0,0,-388.2945550711,-173974.372419578,-4.9665500776,-5.0618083463,-5.5582903937,-7.9840808136,-7.1531561891,0,0,0,0
2006-02-17,42.9205603697,322003.04172143,3123.6043480883,300.9363526041,306.8671456871,0,13.3567000068,3894.7614344468,0,42.9205603697,0,7.4225350266,72.0426919847,0,0,0,-329.9612098738,-173987.729119585,-4.9610553472,-5.0552715043,-5.5481760596,-7.9521089983,-7.1318802573,0,0,0,0
2006-02-18,0,325231.75282143,3228.7111000005,201.5069199365,200.5592950216,0,13.5533602345,3952.1067869787,0,0,0,0,70.8987127665,0,0,0,-272.9685041225,-174001.28247982,-4.9556861401,-5.0488839918,-5.5382927802,-7.9208675562,-7.1110903588,0,0,0,0
2006-02-19,0,328442.97426565,3211.22144422,136.579911719,131.0796264275,0,13.7390212541,4006.2448134806,0,0,0,0,67.877047756,0,0,0,-219.1831244012,-174015.021501074,-4.9506172328,-5.0428537329,-5.5289622728,-7.8913734482,-7.0914632396,0,0,0,0
2006-02-20,0,331554.236605743,3111.2623400931,94.1943100714,85.6697689456,0,13.9091354031,4055.8494333794,0,0,0,0,63.513755302,0,0,0,-169.931151283,-174028.930636477,-4.9459727853,-5.0373284355,-5.5204130827,-7.864349116,-7.0734796548,0,0,0,0
2006-02-21,1093.0149606072,318840.870689846,3186.0780186988,421.4928197668,434.6439217961,0,14.1675332694,4131.1972396342,0,1093.0149606072,0,226.441104797,89.5153395241,0,0,0,-94.9359918088,-174043.098169746,-4.9389180204,-5.0289356881,-5.5074271408,-7.8233000332,-7.0461631737,0,0,0,0
2006-02-22,1.2582206124,321882.439908228,3056.4558518269,281.0178666154,284.5063034503,0,14.3936122503,4197.1209854322,0,1.2582206124,0,0.2151459428,80.3173580483,0,0,0,-29.3648927914,-174057.491781997,-4.932745624,-5.0215926562,-5.4960654041,-7.7873851282,-7.0222632774,0,0,0,0
2006-02-23,1.6745784221,324832.149982104,2972.2527765395,189.391291892,186.5250330199,0,14.5898999853,4254.3577205415,0,1.6745784221,0,0.3227189142,71.8266350945,0,0,0,27.5191955373,-174072.081681982,-4.9273865867,-5.0152172422,-5.4862008446,-7.7562028603,-7.001512757,0,0,0,0
2006-02-24,26.1691128157,327323.0541836,2892.5737211957,137.5015563099,130.9730019277,0,14.7605886848,4304.1298771377,0,26.1691128157,0,5.7013674842,64.5327452811,0,0,0,76.9387053529,-174086.842270667,-4.9227264528,-5.0096732834,-5.4776227802,-7.7290872549,-6.9834684337,0,0,0,0
2006-02-25,0,330147.792736748,2824.7385531479,95.1242396037,85.6000823244,0,14.9043715497,4346.056397659,0,0,0,0,56.830892071,0,0,0,118.5125790936,-174101.746642216,-4.9188009007,-5.0050032245,-5.4703968848,-7.7062459102,-6.9682684555,0,0,0,0
2006-02-26,0,332756.578344339,2608.7856075918,67.4521957299,55.9456833553,0,15.0228613753,4380.6075669706,0,0,0,0,49.5740306869,0,0,0,152.7111016246,-174116.769503592,-4.9155658977,-5.0011546819,-5.4644421066,-7.6874226175,-6.9557423262,0,0,0,0
2006-02-27,81.3241259918,333203.627909466,2375.7597692562,75.7953572597,64.737526105,0,15.1267730565,4410.9078064264,0,81.3241259918,0,26.7856698786,45.4270125123,0,0,0,182.6586942998,-174131.896276648,-4.9127289065,-4.9977796367,-5.4592199618,-7.6709152088,-6.9447573227,0,0,0,0
2006-02-28,7.6957793715,335427.828240784,2426.3876546906,57.3591152359,44.9765788069,0,15.2094452889,4435.0147057395,0,7.6957793715,0,2.7968972564,39.316344602,0,0,0,206.4129468323,-174147.105721937,-4.9104717936,-4.9950944475,-5.4550652185,-7.6577818986,-6.9360176434,0,0,0,0
2006-03-01,210.0629053579,332388.529149967,2320.6126535588,111.046988357,102.1673624948,0,15.301141902,4461.7530791675,0,210.0629053579,0,74.225350266,42.03951533,0,0,0,233.0826025388,-174162.406863839,-4.9079682975,-4.992116147,-5.4504569494,-7.6432149754,-6.9263239535,0,0,0,0
2006-03-02,45.545799131,333683.927713026,2379.9925479322,92.7423175811,82.5519791371,0,15.378970559,4484.4476108582,0,45.545799131,0,15.060215996,38.0735022497,0,0,0,255.708416508,-174177.785834398,-4.9058434236,-4.9895882768,-5.4465456229,-7.6308511157,-6.9180963119,0,0,0,0
2006-03-03,18.4470425123,335575.444239104,2389.7048133961,71.9925486864,60.3441340634,0,15.4412190504,4502.5990272572,0,18.4470425123,0,6.8846701696,33.5926354494,0,0,0,273.7911151856,-174193.227053449,-4.9041439186,-4.9875664495,-5.4434172871,-7.6209623209,-6.9115157245,0,0,0,0
2006-03-04,0,337560.825434314,1985.3811952098,52.4472649064,39.4391421712,0,15.4869875885,4515.9449538045,0,0,0,0,28.8329141358,0,0,0,287.0683240113,-174208.714041037,-4.9028943484,-4.9860798901,-5.4411171614,-7.6136915313,-6.9066773122,0,0,0,0
2006-03-05,0.3841886735,339909.260409696,2364.1956407656,39.7983750637,25.9093517635,0,15.5175014548,4524.8426777707,0,0.3841886735,0,0.2151459428,24.415225421,0,0,0,295.8973302561,-174224.231542492,-4.9020612604,-4.9850888015,-5.4395836685,-7.6088440987,-6.9034515447,0,0,0,0
2006-03-06,0.2745405893,342388.186752349,2494.7966561215,31.4923259992,17.0286953737,0,15.5339336832,4529.6342512543,0,0.2745405893,0,0.2151459428,20.3255071668,0,0,0,300.6201860181,-174239.765476175,-4.9016126286,-4.9845550837,-5.4387578569,-7.6062336751,-6.9017144148,0,0,0,0
2006-03-07,0.1587998823,345124.834832696,2752.6341345215,26.0189518868,11.184464879,0,15.5374631722,4530.6634364293,0,0.1587998823,0,0.2151459428,16.5666483473,0,0,0,301.5806534716,-174255.302939347,-4.9015162667,-4.9844404461,-5.4385804803,-7.6056729805,-6.9013412955,0,0,0,0
2006-03-08,0,347782.363073883,2657.5282411864,22.3796257542,7.3098356173,0,15.5292345771,4528.2640102895,0,0,0,0,13.1298084373,0,0,0,299.1125096104,-174270.832173924,-4.9017409233,-4.9847077104,-5.4389940133,-7.606980175,-6.9022111799,0,0,0,0
2006-03-09,0,350183.269672452,2400.9065985696,19.9876023151,4.7774924711,0,15.5103891483,4522.7687570482,0,0,0,0,10.015135907,0,0,0,293.5485386475,-174286.342563073,-4.9022554402,-4.9853198088,-5.4399411018,-7.6099739597,-6.9042034208,0,0,0,0
2006-03-10,0,352745.923347853,2562.6536754011,18.4082024845,3.1224278501,0,15.482028311,4514.498847917,0,0,0,0,7.2121191798,0,0,0,285.2099117948,-174301.824591384,-4.9030297463,-4.9862409671,-5.4413663929,-7.6144793621,-6.9072015813,0,0,0,0
2006-03-11,0,355248.84340944,2502.9200615863,17.3576594489,2.0407265397,0,15.4451985108,4503.7594223327,0,0,0,0,4.7057729265,0,0,0,274.4017684891,-174317.269789894,-4.9040352716,-4.9874371968,-5.4432172969,-7.6203301438,-6.9110950366,0,0,0,0
2006-03-12,0,357755.807038884,2506.9636294444,16.6508080449,1.3337585398,0,15.4008801106,4490.8363503356,0,0,0,0,2.4778081134,0,0,0,261.4099787704,-174332.670670005,-4.9052452502,-4.9888766559,-5.4454445451,-7.6273705645,-6.9157801478,0,0,0,0
2006-03-13,0,360052.650753238,2296.8437143535,16.1668962697,0.8717051539,0,15.3499803214,4475.9941710711,0,0,0,0,0.507801057,0,0,0,246.4990817844,-174348.020650327,-4.9066349135,-4.990529878,-5.448002545,-7.6354565046,-6.9211610093,0,0,0,0
2006-03-14,0,362346.873359274,2383.0193033506,15.8273746909,0.5697207198,0,15.2934625762,4459.51381781,0,0,0,1.1833026854,-1.186890685,0,0,0,229.9500108018,-174363.314112903,-4.908177958,-4.992365571,-5.4508428786,-7.6444349131,-6.927135772,0,0,0,0
2006-03-15,0,364670.28266184,2323.4093025664,15.5809807027,0.3723526208,0,15.2320315276,4441.6007645381,0,0,0,0,-2.6810217442,0,0,0,211.9682398084,-174378.54614443,-4.9098551453,-4.9943608478,-5.4539301333,-7.6541938489,-6.9336299435,0,0,0,0
2006-03-16,0,366866.547178694,2196.2645168545,15.3943923271,0.2433586657,0,15.1663294617,4422.4422993325,0,0,0,0,-3.9921357438,0,0,0,192.7410568813,-174393.712473892,-4.9116489396,-4.996494847,-5.4572320306,-7.6646312786,-6.9405756249,0,0,0,0
2006-03-17,0,369089.730897292,2223.1837185972,15.2459914852,0.1590520299,0,15.0969363382,4402.2075361593,0,0,0,0,-5.137826835,0,0,0,172.4375759866,-174408.80941023,-4.913543507,-4.9987487315,-5.4607194243,-7.6756550696,-6.9479115057,0,0,0,0
2006-03-18,0,371247.327880059,2157.5969827677,15.1217896888,0.103951705,0,15.024371651,4381.0479574502,0,0,0,0,-6.1352070581,0,0,0,151.209279556,-174423.833781881,-4.9155246642,-5.0011056283,-5.4643662067,-7.6871826952,-6.9555826677,0,0,0,0
2006-03-19,0,373073.518902364,2173.3053845348,15.0132865315,0.0679397614,0,14.9496169818,4359.2497885528,0,0,0,4.6256377702,-6.8485519156,0,0,0,129.3423929371,-174438.783398863,-4.9175656123,-5.0035336555,-5.4681230481,-7.6990582213,-6.9634853433,0,0,0,0
2006-03-20,0,375241.498105806,2167.979203442,14.9145033854,0.0444034197,0,14.8728908498,4336.8767488271,0,0,0,0,-7.5001488759,0,0,0,106.9006354899,-174453.656289713,-4.9196603851,-5.0060257157,-5.4719789665,-7.7112469339,-6.9715964317,0,0,0,0
2006-03-21,0,377214.797369153,1973.2992633465,14.8216111401,0.0290207625,0,14.794414417,4313.9933282095,0,0,0,0,-8.0890062006,0,0,0,83.9484971508,-174468.45070413,-4.9218029445,-5.0085746256,-5.4759228474,-7.7237136994,-6.9798925528,0,0,0,0
2006-03-22,0,378790.308606759,1575.5112376062,14.7321783629,0.0189671125,0,14.7144033886,4290.66242557,0,0,0,0,-8.6164992509,0,0,0,60.5488767898,-174483.165107519,-4.9239874013,-5.0111733791,-5.4799438503,-7.7364242507,-6.9883509034,0,0,0,0
2006-03-23,0,380588.525618041,1798.2170112818,14.6446799365,0.012396344,0,14.6330627388,4266.943810511,0,0,0,0,-9.0855523201,0,0,0,36.7615440093,-174497.798170257,-4.9262081595,-5.0138153185,-5.4840316741,-7.7493460256,-6.9969498147,0,0,0,0
2006-03-24,0,382363.270945406,1774.745327365,14.558176167,0.008101884,0,14.55058351,4242.8931902645,0,0,0,0,-9.5000367365,0,0,0,12.6422060413,-174512.348753767,-4.928460003,-5.016494239,-5.488176718,-7.7624486752,-7.0056690906,0,0,0,0
2006-03-25,0,383946.931729209,1599.8056378603,14.4721276121,0.0052951519,0,14.4671652759,4218.5687597663,0,0,0,0.2151459428,-9.8572652223,0,0,0,-11.7509421784,-174526.815919043,-4.9307374832,-5.0192036583,-5.492368952,-7.7757004952,-7.0144876333,0,0,0,0
2006-03-26,0,385647.098993018,1700.1672638091,14.3862015827,0.0034607547,0,14.3829583464,4194.0143487719,0,0,0,0,-10.171452648,0,0,0,-36.3740708944,-174541.19887739,-4.9330364963,-5.0219386944,-5.4966008225,-7.7890776073,-7.0233895528,0,0,0,0
2006-03-27,0,387429.375438924,1782.2764459059,14.3002189716,0.002261847,0,14.2980992883,4169.2697796232,0,0,0,0,-10.4464698604,0,0,0,-61.1873577645,-174555.496976678,-4.9353533139,-5.0246949115,-5.5008654661,-7.8025583165,-7.0323604119,0,0,0,0
2006-03-28,0,389289.17448783,1859.7990489062,14.214096303,0.0014782763,0,14.2127109406,4144.370871708,0,0,0,0,-10.6861969746,0,0,0,-86.1549834013,-174569.709687619,-4.937684582,-5.02746832,-5.5051567094,-7.8161231087,-7.0413872248,0,0,0,0
2006-03-29,0,390729.311746076,1440.1372582457,14.127808306,0.0009661577,0,14.1269028741,4119.3495754327,0,0,0,0,-10.8943934012,0,0,0,-111.2449973981,-174583.836590493,-4.9400273093,-5.0302553609,-5.509469046,-7.8297545774,-7.0504584082,0,0,0,0
2006-03-30,2.6336710590158E-012,392152.365093264,1536.0673255888,14.0415330238,0.0006314521,0,14.0409412603,4094.2835053545,0,2.6336710590158E-012,0,1.5060215996,-11.0251288178,0,0,0,-136.3797851977,-174597.877531753,-4.9423742287,-5.033047389,-5.5137890992,-7.8434104386,-7.0595458238,0,0,0,0
2006-03-31,0,387567.594849918,1574.491579476,13.9644537731,0.0004126984,0,13.964067014,4071.867276058,0,0,0,82.0781771782,-8.4521622826,0,0,0,-158.8647322157,-174611.841598767,-4.9444730453,-5.03554426,-5.5176524612,-7.8556226808,-7.0676725701,0,0,0,0
2006-04-01,0,388117.912817483,1414.0676596247,13.8949556327,0.0002697275,0,13.8947028583,4051.6409598151,0,0,0,11.5103079398,-6.3316133846,0,0,0,-179.1352352292,-174625.736301625,-4.9463668219,-5.0377972037,-5.521138399,-7.8666418699,-7.0750053885,0,0,0,0
2006-04-02,0,389502.139855542,1384.2270380598,13.8296458188,0.0001762859,0,13.829480613,4032.6224083972,0,0,0,0,-5.1890708049,0,0,0,-198.1979734177,-174639.565782238,-4.9481475162,-5.0399156183,-5.5244161827,-7.8770030753,-7.0819003457,0,0,0,0
2006-04-03,0,391068.245594543,1566.1057390007,13.7664426169,0.0001152153,0,13.7663346432,4014.2092908215,0,0,0,0,-4.6467829325,0,0,0,-216.6552777639,-174653.332116882,-4.9498715241,-5.0419665957,-5.5275896218,-7.8870344435,-7.0885758099,0,0,0,0
2006-04-04,0,392720.236579598,1651.9909850546,13.7038923745,7.53012919907559E-005,0,13.7038218061,3995.9807922446,0,0,0,0,-4.5246767708,0,0,0,-234.9279631114,-174667.035938688,-4.9515782462,-5.0439970089,-5.5307312424,-7.8969652323,-7.0951843425,0,0,0,0
2006-04-05,1.59836588409235E-011,392790.001929681,1619.6713395744,13.6433291807,4.92147039763801E-005,0,13.6432830593,3978.3279306455,0,1.59836588409235E-011,0,20.6540105088,-4.0095785398,0,0,0,-252.6250114811,-174680.679221747,-4.9532310719,-5.0459633038,-5.533773654,-7.9065824171,-7.1015841846,0,0,0,0
2006-04-06,0,394003.519250669,1270.0243101877,13.5833493926,3.21652756670871E-005,0,13.583319249,3960.8427183128,0,0,0,0.7530107998,-3.9018930836,0,0,0,-270.1544105843,-174694.262540996,-4.9548682007,-5.0479109248,-5.5367871717,-7.9161082675,-7.1079232474,0,0,0,0
2006-04-07,0,395283.241420831,1279.7221701627,13.5229180968,2.102227332783E-005,0,13.5228983959,3943.2242340726,0,0,0,0,-4.0955858444,0,0,0,-287.8170815951,-174707.785439392,-4.9565178076,-5.0498733905,-5.5398236585,-7.9257067237,-7.1143106263,0,0,0,0
