"Index","P.sw_419051","T.sw_419051","swInflow.None","gwExtraction.gw_shallow","gwExtraction.gw_deep","swExtraction.sw_419051","Gobs.gw_shallow.GW030130_1","Gobs.gw_shallow.GW030131_1","Gobs.gw_shallow.GW030132_2","Gobs.gw_shallow.GW036186_1","Gobs.gw_shallow.GW036187_1","Gobs.gw_deep.GW030129_1","Gobs.gw_deep.GW030130_2","Gobs.gw_deep.GW030133_1","Gobs.gw_deep.GW030134_1","Qobs.sw_419051"
1990-02-02,0,31.4405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.249
1990-02-03,0.08,20.5805865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.53
1990-02-04,36.56,29.6805865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.814
1990-02-05,0,31.0605865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.102
1990-02-06,0,33.0205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.393
1990-02-07,0.07,33.1205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.686
1990-02-08,4.85,31.4605865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.983
1990-02-09,8.71,29.4395762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,13.24
1990-02-10,17.04,28.4595762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,13.123
1990-02-11,0,27.2795762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.849
1990-02-12,0,30.1195762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.577
1990-02-13,0.02,28.3795762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.307
1990-02-14,2.1,28.8995762648129,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.078
1990-02-15,0,29.4205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.975
1990-02-16,0.94,29.3405865173761,,0.512762729515562,0,0.00892857142857143,-4.95,-5.03,-5.35,-8.06,-7.1,-7.26,-10.65,-8.71,-9.64,11.903
1990-02-17,0.09,31.1405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.905
1990-02-18,5.98,30.1405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.739
1990-02-19,3.89,31.8405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.446
1990-02-20,0,31.2205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.156
1990-02-21,0.09,30.5805865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,10.869
1990-02-22,0,30.4805865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,10.653
1990-02-23,0,32.5205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.337
1990-02-24,0.11,31.3205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,11.866
1990-02-25,0,30.0405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,13.557
1990-02-26,0,29.8605865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,13.903
1990-02-27,0,29.6205865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,13.354
1990-02-28,0,30.8405865173761,,0.512762729515562,0,0.00892857142857143,,,,,,,,,,12.273
1990-03-01,0,30.9805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,13.233
1990-03-02,0,30.5405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,12.676
1990-03-03,0,30.5005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,12.279
1990-03-04,0,32.3805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,11.819
1990-03-05,0,32.4405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,11.312
1990-03-06,0,27.0005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,10.812
1990-03-07,0.18,21.7405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,10.14
1990-03-08,0,23.2995762648129,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.426
1990-03-09,0.08,30.7995762648129,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.647
1990-03-10,0,32.4205865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.216
1990-03-11,0,36.5205865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.383
1990-03-12,0,31.0405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.898
1990-03-13,0,26.8405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.157
1990-03-14,0,29.0205865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.426
1990-03-15,0,30.6005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.509
1990-03-16,0,29.7605865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.143
1990-03-17,0,30.5205865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.574
1990-03-18,0,31.4805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.861
1990-03-19,2.44,26.3405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.397
1990-03-20,0,27.2005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.739
1990-03-21,0,27.9805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,10.125
1990-03-22,0,27.7005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.972
1990-03-23,0,26.4405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.734
1990-03-24,0,29.2605865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.497
1990-03-25,0.05,28.9805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.263
1990-03-26,0,24.7605865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,9.03
1990-03-27,0.34,27.9205865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.799
1990-03-28,2.62,27.3405865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.569
1990-03-29,1.06,24.4005865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.338
1990-03-30,1.18,25.5805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.142
1990-03-31,7.2,26.7805865173761,,0.0999183556551531,0,0.00806451612903226,,,,,,,,,,8.982
1990-04-01,12.05,22.7805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.844
1990-04-02,9.7,22.9805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.557
1990-04-03,9.19,19.8005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.463
1990-04-04,1.37,23.0005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.369
1990-04-05,0.54,24.7405865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,9.646
1990-04-06,0,28.5605865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,8.443
1990-04-07,0.94,27.4805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,8.733
1990-04-08,8.95,26.1805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,9.995
1990-04-09,33.46,19.9005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,13.406
1990-04-10,6.97,23.1605865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,12.564
1990-04-11,0.13,23.7205865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,11.658
1990-04-12,17.8,26.2405865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,11.55
1990-04-13,1.2,26.6805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,11.432
1990-04-14,0.77,19.1205865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,11.115
1990-04-15,3.1,21.5805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.725
1990-04-16,1.27,19.1805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.457
1990-04-17,1.3,19.4805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,10.775
1990-04-18,2.1,16.7805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,11.116
1990-04-19,11.57,19.4805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,12.258
1990-04-20,27.42,19.8605865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,371.364
1990-04-21,30.29,19.6805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,676.396
1990-04-22,0.53,19.8605865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,97.346
1990-04-23,1.16,20.9205865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,36.039
1990-04-24,0,21.9795762648129,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,27.007
1990-04-25,0,21.3395762648129,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,23.505
1990-04-26,0,16.6805865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,20.604
1990-04-27,0,16.6005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,19.267
1990-04-28,0,18.5605865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,18.257
1990-04-29,0,19.0005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,17.288
1990-04-30,0,21.8005865173761,,0.0642493575064249,0,0.00833333333333333,,,,,,,,,,16.505
1990-05-01,0,22.5205865173761,,0.177014358888669,0,0.00806451612903226,-4.87,-5.05,-5.21,-7.89,-7.1,-7.33,-10.61,-8.83,-9.67,15.984
1990-05-02,0,23.1605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,15.447
1990-05-03,0,23.7205865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,16.371
1990-05-04,0,23.4805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,15.918
1990-05-05,0.12,23.6405865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,14.7
1990-05-06,0,23.1805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,14.206
1990-05-07,0,22.9405865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,14.234
1990-05-08,0,23.7805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,14.021
1990-05-09,0,23.5605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.748
1990-05-10,0,23.9605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.476
1990-05-11,2.52,23.5605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.206
1990-05-12,0.45,23.0405865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,12.937
1990-05-13,0,22.4605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,12.67
1990-05-14,0,20.1605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,12.529
1990-05-15,0,19.4605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,12.645
1990-05-16,0.4,20.9005865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,12.768
1990-05-17,5.58,18.2605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.531
1990-05-18,24.79,18.0805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,15.428
1990-05-19,0,16.4805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.863
1990-05-20,0,16.3805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.295
1990-05-21,0,15.8205865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.267
1990-05-22,4.77,13.5605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,13.74
1990-05-23,24.81,19.5805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,14.582
1990-05-24,8.22,12.9005865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,21.218
1990-05-25,1.09,13.6805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,53.078
1990-05-26,0,16.4805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,61.014
1990-05-27,0.24,12.3405865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,96.947
1990-05-28,23.52,13.8805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,1026.771
1990-05-29,4.68,19.2805865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,845.764
1990-05-30,1.79,22.0405865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,477.76
1990-05-31,4.73,18.0605865173761,,0.177014358888669,0,0.00806451612903226,,,,,,,,,,356.819
1990-06-01,0.47,15.3005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,342.2
1990-06-02,0,14.4005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,252.598
1990-06-03,0,15.0405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,191.523
1990-06-04,0,16.0605865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,144.017
1990-06-05,0,16.5405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,111.023
1990-06-06,0,17.7605865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,86.199
1990-06-07,0,17.7205865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,72.014
1990-06-08,0,18.4005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,61.418
1990-06-09,0,17.4405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,52.996
1990-06-10,0,17.7195762648129,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,46.907
1990-06-11,0,17.7195762648129,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,41.971
1990-06-12,0,16.2995762648129,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,39.309
1990-06-13,0,17.1005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,36.995
1990-06-14,0,15.6405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,34.919
1990-06-15,0,17.7805865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,32.858
1990-06-16,0.06,17.3005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.228
1990-06-17,14.96,15.0995762648129,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.188
1990-06-18,5.85,11.4795762648129,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,33.2
1990-06-19,0,13.3005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,30.866
1990-06-20,0,15.2805865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,30.078
1990-06-21,0,16.2405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.505
1990-06-22,0,15.0405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.481
1990-06-23,0,15.1205865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.287
1990-06-24,0,12.8005865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,31.095
1990-06-25,12.42,12.7605865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,32.992
1990-06-26,0.88,10.1605865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,34.734
1990-06-27,1.2,12.3205865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,42.235
1990-06-28,3.23,9.32058651737607,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,61.258
1990-06-29,0,11.0805865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,120.247
1990-06-30,0.36,10.9405865173761,,0.241747582524175,0,0.00833333333333333,,,,,,,,,,114.661
1990-07-01,12.32,11.2805865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,308.936
1990-07-02,3.8,9.26058651737607,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,600.468
1990-07-03,0.88,10.1405865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,430.755
1990-07-04,0.21,11.8195762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,325.877
1990-07-05,0,12.5795762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,254.238
1990-07-06,0,11.2405865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,201.83
1990-07-07,0,11.4005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,164.521
1990-07-08,0,11.9795762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,139.923
1990-07-09,0,14.8795762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,119.676
1990-07-10,0,15.2005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,102.241
1990-07-11,0.04,16.1205865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,88.612
1990-07-12,0,15.7605865173761,,0.31927035568354,0,0.0456989247311829,-4.7,-4.9,-5.14,-7.8,-6.81,-7.2,-10.25,-8.83,-9.64,78.886
1990-07-13,2.34,14.0005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,75.027
1990-07-14,5.62,17.0805865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,70.368
1990-07-15,0.08,14.2405865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,68.924
1990-07-16,6.77,17.8005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,69.264
1990-07-17,0.24,19.4405865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,75.414
1990-07-18,0,16.6805865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,77.951
1990-07-19,10.71,13.0805865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,144.977
1990-07-20,0,14.2005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,177.306
1990-07-21,0,16.2005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,152.882
1990-07-22,0,16.6205865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,130.668
1990-07-23,1.28,20.6205865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,113.67
1990-07-24,0.01,22.9805865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,101.597
1990-07-25,0.02,19.1605865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,87.992
1990-07-26,2.23,11.1605865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,87.322
1990-07-27,45.6,8.88058651737607,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,3644.786
1990-07-28,4.57,12.6795762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,2501.363
1990-07-29,0,14.7395762648129,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,1192.134
1990-07-30,2.48,10.9205865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,790.537
1990-07-31,2.81,12.4005865173761,,0.31927035568354,0,0.0456989247311829,,,,,,,,,,640.386
1990-08-01,0.11,12.9205865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,502.353
1990-08-02,0,9.26058651737607,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,415.861
1990-08-03,0,10.7405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,361.347
1990-08-04,4.23,14.0405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,443.489
1990-08-05,0.21,11.2805865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,370.483
1990-08-06,5.44,12.4605865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,420.677
1990-08-07,0.53,14.6205865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,342.718
1990-08-08,0,14.1005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,297.99
1990-08-09,0.08,13.7805865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,269.553
1990-08-10,3.41,12.0005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,262.425
1990-08-11,0.13,13.2805865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,240.974
1990-08-12,0,16.4005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,211.721
1990-08-13,1.12,17.2205865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,184.804
1990-08-14,0,17.1805865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,164.378
1990-08-15,1.3,15.3405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,149.055
1990-08-16,2.79,12.2805865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,135.941
1990-08-17,0.5,13.6605865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,132.343
1990-08-18,0,14.3605865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,130.809
1990-08-19,0,16.6405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,110.529
1990-08-20,0,15.2405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,102.605
1990-08-21,1.41,14.1005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,92.122
1990-08-22,2.61,13.6005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,79.754
1990-08-23,0.06,10.5005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,75.059
1990-08-24,0.03,14.4005865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,75.008
1990-08-25,0,13.0205865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,75.411
1990-08-26,0,12.7405865173761,,0.612560003432224,0,0.0456989247311829,,,,,,,,,,73.114
